Linked Issue Type,Issue Sub-Type,Issue key,Issue Tasks,Assignee,Reporter,Created,Resolved,Priority,Status,Downtime started,Category,Downtime,Downtime Ended,Days,Resolved Hours,Downtime Hours,Cost Impact,Downtime Percentage,City,Region,Country,Linked Remedy
Incident,Incident,TEI-3227,TEI Incident,Govardhan,Divya Kurian,13-07-2023 10:00,0,Low,In Progress,27-07-2023 10:00,Configuration,No,,0,0,0,₹ 0,0,Cambridge,Europe & Eurasia,United Kingdom,INC000023605497
Incident,Incident,TEI-3228,TEI Incident,Govardhan,Divya Kurian,13-07-2023 10:00,0,Low,In Progress,27-07-2023 10:00,Hardware,No,,0,0,0,₹ 0,0,Pune,Asia Pacific,India,INC000023605498
Incident,Incident,TEI-3229,TEI Incident,Divya Susan Kurian,Divya Kurian,13-07-2023 17:15,0,Low,Open,27-07-2023 10:00,Configuration,No,,0,0,0,₹ 0,0,Pune,Asia Pacific,India,INC000023605692
Incident,Incident,TEI-3230,TEI Incident,Suraj S,Divya Kurian,14-07-2023 17:15,0,Low,In Progress,27-07-2023 10:00,Application,No,,0,0,0,₹ 0,0,Cambridge,Europe & Eurasia,United Kingdom,INC000023605848
Incident,Incident,TEI-3231,TEI Incident,Divya Susan Kurian,Divya Kurian,14-07-2023 17:15,0,Low,In Progress,27-07-2023 10:00,Network,No,,0,0,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023605849
Incident,Incident,TEI-3232,TEI Incident,Debapratim Sarkar,Divya Kurian,14-07-2023 17:15,0,Low,In Progress,27-07-2023 10:00,Database,Yes,,0,0,0,₹ 0,100,Delhi,Asia Pacific,India,INC000023605921
Incident,Incident,TEI-3233,TEI Incident,R Balaji,Divya Kurian,14-07-2023 17:15,0,Low,Open,27-07-2023 10:00,Deployement,No,,0,0,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023605922
Incident,Incident,TEI-3234,TEI Incident,Lincy Mathew,Divya Kurian,14-07-2023 17:15,0,Low,Open,27-07-2023 10:00,Software,No,,0,0,0,₹ 0,0,Cambridge,Europe & Eurasia,United Kingdom,INC000023605942
Incident,Incident,TEI-3235,TEI Incident,Maharshi Chatterjee,Divya Kurian,14-07-2023 17:15,0,Low,Open,27-07-2023 10:00,Configuration,No,,0,0,0,₹ 0,0,Delhi,Asia Pacific,India,INC000023605943
Incident,Incident,TEI-3236,TEI Incident,Duggisetty Greeshma,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Low,Resolved,27-07-2023 10:00,Application,No,03-08-2023 10:00,5,120,0,₹ 0,0,Delhi,Asia Pacific,India,INC000023605958
Incident,Incident,TEI-3237,TEI Incident,Suraj S,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Low,Resolved,27-07-2023 10:00,Application,No,03-08-2023 10:00,5,120,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023605962
Incident,Incident,TEI-3238,TEI Incident,Govardhan,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Low,Resolved,27-07-2023 10:00,Application,No,03-08-2023 10:00,5,120,0,₹ 0,0,Cambridge,Europe & Eurasia,United Kingdom,INC000023605966
Incident,Incident,TEI-3239,TEI Incident,Muthuraja M,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Low,Resolved,27-07-2023 10:00,Application,No,03-08-2023 10:00,5,120,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023605965
Incident,Incident,TEI-3240,TEI Incident,Govardhan,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Deployement,No,03-08-2023 10:00,5,120,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023605981
Incident,Incident,TEI-3241,TEI Incident,Govardhan,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Deployement,No,03-08-2023 10:00,5,120,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023605982
Incident,Incident,TEI-3242,TEI Incident,Divya Susan Kurian,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Deployement,No,03-08-2023 10:00,5,120,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023605986
Incident,Incident,TEI-3243,TEI Incident,Suraj S,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Deployement,No,03-08-2023 10:00,5,120,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023605994
Incident,Incident,TEI-3244,TEI Incident,Divya Susan Kurian,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Deployement,Yes,03-08-2023 10:00,5,120,19,"₹ 2,280",19,Jaipur,Asia Pacific,India,INC000023605995
Incident,Incident,TEI-3245,TEI Incident,Debapratim Sarkar,Divya Kurian,14-07-2023 17:15,19-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Deployement,Yes,03-08-2023 10:00,5,120,4,₹ 480,3,Pune,Asia Pacific,India,INC000023605999
Incident,Incident,TEI-3246,TEI Incident,R Balaji,Divya Kurian,17-07-2023 17:15,22-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Application,Yes,03-08-2023 10:00,5,120,7,₹ 840,6,London,Europe & Eurasia,United Kingdom,INC000023606004
Incident,Incident,TEI-3247,TEI Incident,Lincy Mathew,Divya Kurian,17-07-2023 17:15,22-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Application,Yes,03-08-2023 10:00,5,120,5,₹ 600,4,Pune,Asia Pacific,India,INC000023606009
Incident,Incident,TEI-3248,TEI Incident,Maharshi Chatterjee,Divya Kurian,17-07-2023 17:15,0,Medium,Open,27-07-2023 10:00,Network,Yes,03-08-2023 10:00,0,0,0,₹ 0,100,Pune,Asia Pacific,India,INC000023606011
Incident,Incident,TEI-3249,TEI Incident,Duggisetty Greeshma,Divya Kurian,17-07-2023 17:15,0,Medium,Open,27-07-2023 10:00,Database,Yes,03-08-2023 10:00,0,0,0,₹ 0,100,Jaipur,Asia Pacific,India,INC000023606014
Incident,Incident,TEI-3250,TEI Incident,Suraj S,Divya Kurian,17-07-2023 17:15,0,Medium,Open,27-07-2023 10:00,Deployement,No,03-08-2023 10:00,0,0,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606016
Incident,Incident,TEI-3251,TEI Incident,Govardhan,Divya Kurian,17-07-2023 17:15,0,Medium,In Progress,27-07-2023 10:00,Software,No,03-08-2023 10:00,0,0,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023606015
Incident,Incident,TEI-3252,TEI Incident,Muthuraja M,Divya Kurian,17-07-2023 17:15,0,Medium,In Progress,27-07-2023 10:00,Configuration,No,03-08-2023 10:00,0,0,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023606017
Incident,Incident,TEI-3253,TEI Incident,Govardhan,Divya Kurian,17-07-2023 17:15,0,Medium,In Progress,27-07-2023 10:00,Application,No,03-08-2023 10:00,0,0,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606022
Incident,Incident,TEI-3254,TEI Incident,Govardhan,Divya Kurian,17-07-2023 17:15,0,Medium,In Progress,27-07-2023 10:00,Hardware,No,03-08-2023 10:00,0,0,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023606023
Incident,Incident,TEI-3255,TEI Incident,Divya Susan Kurian,Divya Kurian,17-07-2023 17:15,0,Medium,In Progress,27-07-2023 10:00,Database,No,03-08-2023 10:00,0,0,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023606036
Incident,Incident,TEI-3256,TEI Incident,Suraj S,Divya Kurian,18-07-2023 17:15,0,Medium,Open,27-07-2023 10:00,Database,No,03-08-2023 10:00,0,0,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023606037
Incident,Incident,TEI-3257,TEI Incident,Divya Susan Kurian,Divya Kurian,18-07-2023 17:15,0,Medium,Open,27-07-2023 10:00,Database,No,03-08-2023 10:00,0,0,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606043
Incident,Incident,TEI-3258,TEI Incident,Debapratim Sarkar,Divya Kurian,18-07-2023 17:15,23-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Application,No,03-08-2023 10:00,5,120,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023606044
Incident,Incident,TEI-3259,TEI Incident,R Balaji,Divya Kurian,18-07-2023 17:15,23-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Application,Yes,03-08-2023 10:00,5,120,4,₹ 480,3,Jaipur,Asia Pacific,India,INC000023606046
Incident,Incident,TEI-3260,TEI Incident,Lincy Mathew,Divya Kurian,18-07-2023 17:15,23-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Application,Yes,03-08-2023 10:00,5,120,17,"₹ 2,040",17,Jaipur,Asia Pacific,India,INC000023606069
Incident,Incident,TEI-3261,TEI Incident,Maharshi Chatterjee,Divya Kurian,18-07-2023 17:15,23-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Network,Yes,03-08-2023 10:00,5,120,12,"₹ 1,440",11,London,Europe & Eurasia,United Kingdom,INC000023606070
Incident,Incident,TEI-3262,TEI Incident,Duggisetty Greeshma,Divya Kurian,18-07-2023 17:15,23-07-2023 17:15,Medium,Resolved,27-07-2023 10:00,Network,Yes,03-08-2023 10:00,5,120,13,"₹ 1,560",12,Jaipur,Asia Pacific,India,INC000023606092
Incident,Incident,TEI-3263,TEI Incident,Suraj S,Divya Kurian,18-07-2023 17:15,23-07-2023 17:15,High,Resolved,27-07-2023 10:00,Network,Yes,28-07-2023 10:00,5,120,15,"₹ 1,800",14,Jaipur,Asia Pacific,India,INC000023606093
Incident,Incident,TEI-3264,TEI Incident,Govardhan,Divya Kurian,18-07-2023 17:15,23-07-2023 17:15,High,Resolved,27-07-2023 10:00,Configuration,Yes,28-07-2023 10:00,5,120,17,"₹ 2,040",17,Jaipur,Asia Pacific,India,INC000023606096
Incident,Incident,TEI-3265,TEI Incident,Muthuraja M,Divya Kurian,18-07-2023 17:15,23-07-2023 17:15,High,Resolved,27-07-2023 10:00,Configuration,Yes,28-07-2023 10:00,5,120,163,"₹ 19,560",-379,London,Europe & Eurasia,United Kingdom,INC000023606122
Incident,Incident,TEI-3266,TEI Incident,Govardhan,Divya Kurian,18-07-2023 17:15,23-07-2023 17:15,High,Resolved,27-07-2023 10:00,Configuration,Yes,28-07-2023 10:00,5,120,14,"₹ 1,680",13,Pune,Asia Pacific,India,INC000023606123
Incident,Incident,TEI-3267,TEI Incident,Govardhan,Divya Kurian,19-07-2023 17:15,24-07-2023 17:15,High,Resolved,27-07-2023 10:00,Application,No,28-07-2023 10:00,5,120,0,₹ 0,0,Pune,Asia Pacific,India,INC000023606139
Incident,Incident,TEI-3268,TEI Incident,Divya Susan Kurian,Divya Kurian,19-07-2023 17:15,24-07-2023 17:15,High,Resolved,27-07-2023 10:00,Application,No,28-07-2023 10:00,5,120,0,₹ 0,0,Pune,Asia Pacific,India,INC000023606142
Incident,Incident,TEI-3269,TEI Incident,Suraj S,Divya Kurian,19-07-2023 17:15,24-07-2023 17:15,High,Resolved,28-07-2023 10:00,Application,No,29-07-2023 10:00,5,120,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606146
Incident,Incident,TEI-3270,TEI Incident,Divya Susan Kurian,Divya Kurian,19-07-2023 17:15,0,High,Open,28-07-2023 10:00,Software,No,,0,0,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023606147
Incident,Incident,TEI-3271,TEI Incident,Debapratim Sarkar,Divya Kurian,19-07-2023 17:15,0,High,Open,28-07-2023 10:00,Software,No,,0,0,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023606179
Incident,Incident,TEI-3272,TEI Incident,R Balaji,Divya Kurian,19-07-2023 17:15,24-07-2023 17:15,High,Resolved,28-07-2023 10:00,Application,No,29-07-2023 10:00,5,120,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023606180
Incident,Incident,TEI-3273,TEI Incident,Lincy Mathew,Divya Kurian,19-07-2023 17:15,24-07-2023 17:15,Low,Resolved,28-07-2023 10:00,Application,No,02-08-2023 10:00,5,120,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606182
Incident,Incident,TEI-3274,TEI Incident,Maharshi Chatterjee,Divya Kurian,19-07-2023 17:15,20-07-2023 17:15,Low,Resolved,28-07-2023 10:00,Database,Yes,02-08-2023 10:00,1,24,13,"₹ 1,560",118,Jaipur,Asia Pacific,India,INC000023606190
Incident,Incident,TEI-3275,TEI Incident,Duggisetty Greeshma,Divya Kurian,19-07-2023 17:15,20-07-2023 17:15,Low,Resolved,28-07-2023 10:00,Database,Yes,02-08-2023 10:00,1,24,13,"₹ 1,560",118,Chennai,Asia Pacific,India,INC000023606228
Incident,Incident,TEI-3276,TEI Incident,Suraj S,Divya Kurian,19-07-2023 17:15,20-07-2023 17:15,Low,Resolved,28-07-2023 10:00,Database,Yes,02-08-2023 10:00,1,24,15,"₹ 1,800",167,Cambridge,Europe & Eurasia,United Kingdom,INC000023606229
Incident,Incident,TEI-3277,TEI Incident,Govardhan,Divya Kurian,19-07-2023 17:15,20-07-2023 17:15,Low,Resolved,28-07-2023 10:00,Database,Yes,02-08-2023 10:00,1,24,14,"₹ 1,680",140,Chennai,Asia Pacific,India,INC000023606280
Incident,Incident,TEI-3278,TEI Incident,Muthuraja M,Divya Kurian,19-07-2023 17:15,20-07-2023 17:15,Low,Resolved,28-07-2023 10:00,Configuration,Yes,02-08-2023 10:00,1,24,15,"₹ 1,800",167,Chennai,Asia Pacific,India,INC000023606281
Incident,Incident,TEI-3279,TEI Incident,Govardhan,Divya Kurian,19-07-2023 17:15,20-07-2023 17:15,Low,Resolved,28-07-2023 10:00,Configuration,Yes,02-08-2023 10:00,1,24,2,₹ 240,9,Chennai,Asia Pacific,India,INC000023606282
Incident,Incident,TEI-3280,TEI Incident,Govardhan,Divya Kurian,19-07-2023 17:15,20-07-2023 17:15,Low,Resolved,28-07-2023 10:00,Configuration,Yes,02-08-2023 10:00,1,24,15,"₹ 1,800",167,Cambridge,Europe & Eurasia,United Kingdom,INC000023606295
Incident,Incident,TEI-3281,TEI Incident,Divya Susan Kurian,Divya Kurian,19-07-2023 17:15,20-07-2023 17:15,Low,Resolved,28-07-2023 10:00,Hardware,Yes,02-08-2023 10:00,1,24,1,₹ 120,4,Delhi,Asia Pacific,India,INC000023606299
Incident,Incident,TEI-3282,TEI Incident,Suraj S,Divya Kurian,19-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Network,Yes,,0,0,0,₹ 0,100,Delhi,Asia Pacific,India,INC000023606300
Incident,Incident,TEI-3283,TEI Incident,Divya Susan Kurian,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Database,Yes,,0,0,0,₹ 0,100,Chennai,Asia Pacific,India,INC000023606301
Incident,Incident,TEI-3284,TEI Incident,Debapratim Sarkar,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Deployement,No,,0,0,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606315
Incident,Incident,TEI-3285,TEI Incident,R Balaji,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Software,No,,0,0,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023606319
Incident,Incident,TEI-3286,TEI Incident,Lincy Mathew,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Configuration,No,,0,0,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023606320
Incident,Incident,TEI-3287,TEI Incident,Maharshi Chatterjee,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Application,No,,0,0,0,₹ 0,0,Delhi,Asia Pacific,India,INC000023606326
Incident,Incident,TEI-3288,TEI Incident,Duggisetty Greeshma,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Hardware,No,,0,0,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606346
Incident,Incident,TEI-3289,TEI Incident,Suraj S,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Network,No,,0,0,0,₹ 0,0,Delhi,Asia Pacific,India,INC000023606349
Incident,Incident,TEI-3290,TEI Incident,Govardhan,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Database,No,,0,0,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023606350
Incident,Incident,TEI-3291,TEI Incident,Muthuraja M,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Deployement,No,,0,0,0,₹ 0,0,Pune,Asia Pacific,India,INC000023606487
Incident,Incident,TEI-3292,TEI Incident,Govardhan,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Software,No,,0,0,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606488
Incident,Incident,TEI-3293,TEI Incident,Govardhan,Divya Kurian,20-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Configuration,Yes,,0,0,0,₹ 0,100,Pune,Asia Pacific,India,INC000023606563
Incident,Incident,TEI-3294,TEI Incident,Divya Susan Kurian,Divya Kurian,21-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Application,Yes,,0,0,0,₹ 0,100,Pune,Asia Pacific,India,INC000023606565
Incident,Incident,TEI-3295,TEI Incident,Suraj S,Divya Kurian,21-07-2023 17:15,0,Low,IT Provisioning,28-07-2023 10:00,Hardware,Yes,,0,0,0,₹ 0,100,Pune,Asia Pacific,India,INC000023606608
Incident,Incident,TEI-3296,TEI Incident,Divya Susan Kurian,Divya Kurian,21-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Network,No,,0,0,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606609
Incident,Incident,TEI-3297,TEI Incident,Debapratim Sarkar,Divya Kurian,21-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Database,No,,0,0,0,₹ 0,0,Pune,Asia Pacific,India,INC000023606775
Incident,Incident,TEI-3298,TEI Incident,R Balaji,Divya Kurian,21-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Deployement,No,,0,0,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023606776
Incident,Incident,TEI-3299,TEI Incident,Lincy Mathew,Divya Kurian,21-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Software,No,,0,0,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023606795
Incident,Incident,TEI-3300,TEI Incident,Maharshi Chatterjee,Divya Kurian,21-07-2023 17:15,0,Medium,Employee Documents,28-07-2023 10:00,Configuration,No,,0,0,0,₹ 0,0,Delhi,Asia Pacific,India,INC000023606796
Incident,Incident,TEI-3301,TEI Incident,Duggisetty Greeshma,Divya Kurian,21-07-2023 17:15,0,Medium,Employee Documents,28-07-2023 10:00,Application,No,,0,0,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023606815
Incident,Incident,TEI-3302,TEI Incident,Suraj S,Divya Kurian,21-07-2023 17:15,31-07-2023 17:15,Medium,Resolved,28-07-2023 10:00,Hardware,No,30-07-2023 10:00,10,240,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023606816
Incident,Incident,TEI-3303,TEI Incident,Govardhan,Divya Kurian,21-07-2023 17:15,31-07-2023 17:15,Medium,Resolved,28-07-2023 10:00,Hardware,No,30-07-2023 10:00,10,240,0,₹ 0,0,Cambridge,Europe & Eurasia,United Kingdom,INC000023606863
Incident,Incident,TEI-3304,TEI Incident,Muthuraja M,Divya Kurian,21-07-2023 17:15,31-07-2023 17:15,Medium,Resolved,28-07-2023 10:00,Software,Yes,30-07-2023 10:00,10,240,55,"₹ 6,600",30,Chennai,Asia Pacific,India,INC000023606893
Incident,Incident,TEI-3305,TEI Incident,Govardhan,Divya Kurian,22-07-2023 17:15,01-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Hardware,Yes,30-07-2023 10:00,10,240,15,"₹ 1,800",7,Jaipur,Asia Pacific,India,INC000023606947
Incident,Incident,TEI-3306,TEI Incident,Govardhan,Divya Kurian,22-07-2023 17:15,01-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Software,Yes,30-07-2023 10:00,10,240,13,"₹ 1,560",6,Jaipur,Asia Pacific,India,INC000023606948
Incident,Incident,TEI-3307,TEI Incident,Divya Susan Kurian,Divya Kurian,22-07-2023 17:15,01-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Software,Yes,30-07-2023 10:00,10,240,4,₹ 480,2,London,Europe & Eurasia,United Kingdom,INC000023606966
Incident,Incident,TEI-3308,TEI Incident,Suraj S,Divya Kurian,22-07-2023 17:15,01-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Software,Yes,30-07-2023 10:00,10,240,15,"₹ 1,800",7,Jaipur,Asia Pacific,India,INC000023607097
Incident,Incident,TEI-3309,TEI Incident,Divya Susan Kurian,Divya Kurian,22-07-2023 17:15,01-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Hardware,Yes,30-07-2023 10:00,10,240,1,₹ 120,0,Jaipur,Asia Pacific,India,INC000023607164
Incident,Incident,TEI-3310,TEI Incident,Debapratim Sarkar,Divya Kurian,22-07-2023 17:15,01-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Hardware,No,30-07-2023 10:00,10,240,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023607259
Incident,Incident,TEI-3311,TEI Incident,R Balaji,Divya Kurian,22-07-2023 17:15,01-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Hardware,No,30-07-2023 10:00,10,240,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023607373
Incident,Incident,TEI-3312,TEI Incident,Lincy Mathew,Divya Kurian,23-07-2023 17:15,02-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Hardware,No,30-07-2023 10:00,10,240,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023607490
Incident,Incident,TEI-3313,TEI Incident,Maharshi Chatterjee,Divya Kurian,23-07-2023 17:15,02-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Software,No,30-07-2023 10:00,10,240,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023607620
Incident,Incident,TEI-3314,TEI Incident,Duggisetty Greeshma,Divya Kurian,23-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Network,No,30-07-2023 10:00,0,0,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023607726
Incident,Incident,TEI-3315,TEI Incident,Suraj S,Divya Kurian,23-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Database,No,30-07-2023 10:00,0,0,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023607727
Incident,Incident,TEI-3316,TEI Incident,Govardhan,Divya Kurian,23-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Deployement,No,30-07-2023 10:00,0,0,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023607733
Incident,Incident,TEI-3317,TEI Incident,Muthuraja M,Divya Kurian,23-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Software,No,30-07-2023 10:00,0,0,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023607736
Incident,Incident,TEI-3318,TEI Incident,Govardhan,Divya Kurian,23-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Configuration,No,30-07-2023 10:00,0,0,0,₹ 0,0,Jaipur,Asia Pacific,India,INC000023607738
Incident,Incident,TEI-3319,TEI Incident,Govardhan,Divya Kurian,24-07-2023 17:15,0,Medium,IT Provisioning,28-07-2023 10:00,Application,Yes,30-07-2023 10:00,0,0,0,₹ 0,100,London,Europe & Eurasia,United Kingdom,INC000023607739
Incident,Incident,TEI-3320,TEI Incident,Divya Susan Kurian,Divya Kurian,24-07-2023 17:15,0,Medium,Employee Documents,28-07-2023 10:00,Hardware,Yes,30-07-2023 10:00,0,0,0,₹ 0,100,Pune,Asia Pacific,India,INC000023607742
Incident,Incident,TEI-3321,TEI Incident,Suraj S,Divya Kurian,24-07-2023 17:15,0,Medium,Employee Documents,28-07-2023 10:00,Hardware,Yes,30-07-2023 10:00,0,0,0,₹ 0,100,Pune,Asia Pacific,India,INC000023607743
Incident,Incident,TEI-3322,TEI Incident,Divya Susan Kurian,Divya Kurian,24-07-2023 17:15,0,Medium,Employee Documents,28-07-2023 10:00,Hardware,Yes,30-07-2023 10:00,0,0,0,₹ 0,100,London,Europe & Eurasia,United Kingdom,INC000023607744
Incident,Incident,TEI-3323,TEI Incident,Debapratim Sarkar,Divya Kurian,24-07-2023 17:15,03-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Software,Yes,30-07-2023 10:00,10,240,15,"₹ 1,800",7,Delhi,Asia Pacific,India,INC000023607745
Incident,Incident,TEI-3324,TEI Incident,R Balaji,Divya Kurian,24-07-2023 17:15,03-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Hardware,Yes,30-07-2023 10:00,10,240,15,"₹ 1,800",7,Delhi,Asia Pacific,India,INC000023607760
Incident,Incident,TEI-3325,TEI Incident,Lincy Mathew,Divya Kurian,24-07-2023 17:15,03-08-2023 17:15,Medium,Resolved,28-07-2023 10:00,Software,No,30-07-2023 10:00,10,240,0,₹ 0,0,Pune,Asia Pacific,India,INC000023607790
Incident,Incident,TEI-3326,TEI Incident,Maharshi Chatterjee,Divya Kurian,24-07-2023 17:15,03-08-2023 17:15,Medium,Resolved,29-07-2023 10:00,Software,No,31-07-2023 10:00,10,240,0,₹ 0,0,London,Europe & Eurasia,United Kingdom,INC000023607873
Incident,Incident,TEI-3327,TEI Incident,Duggisetty Greeshma,Divya Kurian,24-07-2023 17:15,03-08-2023 17:15,Low,Resolved,30-07-2023 10:00,Software,No,05-08-2023 10:00,10,240,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023608383
